series_id,description
PCU48321-48321-,"PPI industry data for Inland water transportation, not seasonally adjusted"
PCU483211483211,"PPI industry data for Inland water freight transportation, not seasonally adjusted"
PCU4832114832113,"PPI industry data for Inland water freight transportation-Inland water freight transportation services, not seasonally adjusted"
PCU483211483211301,"PPI industry data for Inland water freight transportation-Inland waterways freight transportation (except towing), not seasonally adjusted"
PCU483211483211302,"PPI industry data for Inland water freight transportation-Inland waterways towing transportation, not seasonally adjusted"
PCU483211483211P,"PPI industry data for Inland water freight transportation-Primary services, not seasonally adjusted"
PCU483211483211SM,"PPI industry data for Inland water freight transportation-Other receipts, not seasonally adjusted"
PCU484---484---,"PPI industry sub-sector data for Truck transportation, not seasonally adjusted"
PCU4841--4841--,"PPI industry group data for General freight trucking, not seasonally adjusted"
PCU48411-48411-,"PPI industry data for General freight trucking, local, not seasonally adjusted"
PCU484110484110,"PPI industry data for General freight trucking, local, not seasonally adjusted"
PCU4841104841101,"PPI industry data for General freight trucking, local-General freight trucking services, local, not seasonally adjusted"
PCU48411048411015,"PPI industry data for General freight trucking, local-General freight trucking, local, truckload, not seasonally adjusted"
PCU48411048411016,"PPI industry data for General freight trucking, local-General freight trucking, local, less than truckload, not seasonally adjusted"
PCU484110484110P,"PPI industry data for General freight trucking, local-Primary services, not seasonally adjusted"
PCU484110484110SM,"PPI industry data for General freight trucking, local-Other receipts, not seasonally adjusted"
PCU48412-48412-,"PPI industry data for General freight trucking, long-distance, not seasonally adjusted"
PCU484121484121,"PPI industry data for General freight trucking, long-distance TL, not seasonally adjusted"
PCU4841214841212,"PPI industry data for General freight trucking, long-distance TL-General freight trucking, long-distance, truckload, not seasonally adjusted"
PCU484121484121P,"PPI industry data for General freight trucking, long-distance TL-Primary services, not seasonally adjusted"
PCU484121484121SM,"PPI industry data for General freight trucking, long-distance TL-Other receipts, not seasonally adjusted"
PCU484122484122,"PPI industry data for General freight trucking, long-distance LTL, not seasonally adjusted"
PCU4841224841221,"PPI industry data for General freight trucking, long-distance LTL-General freight trucking, long-distance less than truckload, not seasonally adjusted"
PCU484122484122P,"PPI industry data for General freight trucking, long-distance LTL-Primary services, not seasonally adjusted"
PCU4842--4842--,"PPI industry group data for Specialized freight trucking, not seasonally adjusted"
PCU48421-48421-,"PPI industry data for Used household and office goods moving, not seasonally adjusted"
PCU484210484210,"PPI industry data for Used household and office goods moving, not seasonally adjusted"
PCU4842104842102,"PPI industry data for Used household and office goods moving-Used household and office goods moving, except local, not seasonally adjusted"
PCU48421048421021,"PPI industry data for Used household and office goods moving-Residential moving services, except local, not seasonally adjusted"
PCU48421048421022,"PPI industry data for Used household and office goods moving-Commercial and other goods moving services, except local, not seasonally adjusted"
PCU4842104842104,"PPI industry data for Used household and office goods moving-Used household and office goods moving, local, not seasonally adjusted"
PCU48421048421041,"PPI industry data for Used household and office goods moving-Residential moving services, local, not seasonally adjusted"
PCU48421048421042,"PPI industry data for Used household and office goods moving-Commercial and other goods moving services, local, not seasonally adjusted"
PCU484210484210P,"PPI industry data for Used household and office goods moving-Primary services, not seasonally adjusted"
PCU48422-48422-,"PPI industry data for Specialized freight (except used) trucking, local, not seasonally adjusted"
PCU484220484220,"PPI industry data for Specialized freight (except used goods) trucking, local, not seasonally adjusted"
PCU4842204842206,"PPI industry data for Specialized freight (except used goods) trucking, local, not seasonally adjusted"
PCU484220484220601,"PPI industry data for Specialized freight (except used goods) trucking, local-Local hazardous materials trucking (except waste), not seasonally adjusted"
PCU484220484220602,"PPI industry data for Specialized freight (except used goods) trucking, local-Local agricultural products trucking without storage, not seasonally adjusted"
PCU484220484220603,"PPI industry data for Specialized freight (except used goods) trucking, local-Dump trucking, not seasonally adjusted"
PCU484220484220604,"PPI industry data for Specialized freight (except used goods) trucking, local-Local specialized trucking without storage, not seasonally adjusted"
PCU484220484220P,"PPI industry data for Specialized freight (except used goods) trucking, local-Primary services, not seasonally adjusted"
PCU484220484220SM,"PPI industry data for Specialized freight (except used goods) trucking, local-Other receipts, not seasonally adjusted"
PCU48423-48423-,"PPI industry data for Specialized freight (except used) trucking, long-distance, not seasonally adjusted"
PCU484230484230,"PPI industry data for Specialized freight (except used goods) trucking, long-distance, not seasonally adjusted"
PCU4842304842306,"PPI industry data for Specialized freight (except used goods) trucking, long-distance, not seasonally adjusted"
PCU484230484230602,"PPI industry data for Specialized freight (except used goods) trucking, long-distance-Agricultural products trucking, long-distance, not seasonally adjusted"
PCU484230484230603,"PPI industry data for Specialized freight (except used goods) trucking, long-distance-All other specialized trucking, long-distance, not seasonally adjusted"
PCU4842304842306031,"PPI industry data for Specialized freight (except used goods) trucking, long-distance-Hazardous materials trucking (except waste), long-distance, not seasonally adjusted"
PCU4842304842306032,"PPI industry data for Specialized freight (except used goods) trucking, long-distance-Other specialized trucking, long-distance, not seasonally adjusted"
PCU484230484230P,"PPI industry data for Specialized freight (except used goods) trucking, long-distance-Primary services, not seasonally adjusted"
PCU484230484230SM,"PPI industry data for Specialized freight (except used goods) trucking, long-distance-Other receipts, not seasonally adjusted"
PCU486---486---,"PPI industry sub-sector data for Pipeline Transportation, not seasonally adjusted"
PCU4861--4861--,"PPI industry group data for Pipeline transportation of crude oil, not seasonally adjusted"
PCU48611-48611-,"PPI industry data for Pipeline transportation of crude oil, not seasonally adjusted"
PCU486110486110,"PPI industry data for Pipeline transportation of crude oil, not seasonally adjusted"
PCU4861104861103,"PPI industry data for Pipeline transportation of crude oil, not seasonally adjusted"
PCU486110486110311,"PPI industry data for Pipeline transportation of crude oil-Trans-Alaskan Pipeline System transportation, not seasonally adjusted"
PCU486110486110312,"PPI industry data for Pipeline transportation of crude oil-Pipeline transportation of crude petroleum, except on the Trans-Alaskan Pipeline System, not seasonally adjusted"
PCU486110486110P,"PPI industry data for Pipeline transportation of crude oil-Primary services, not seasonally adjusted"
PCU4862--4862--,"PPI industry group data for Pipeline transportation of natural gas, not seasonally adjusted"
PCU48621-48621-,"PPI industry data for Pipeline transportation of natural gas, not seasonally adjusted"
PCU486210486210,"PPI industry data for Pipeline transportation of natural gas, not seasonally adjusted"
PCU4862104862101,"PPI industry data for Pipeline transportation of natural gas-Pipeline transportation of natural gas services, not seasonally adjusted"
PCU486210486210P,"PPI industry data for Pipeline transportation of natural gas-Primary services, not seasonally adjusted"
PCU4869--4869--,"PPI industry group data for Other pipeline transportation, not seasonally adjusted"
PCU48691-48691-,"PPI industry data for Pipeline transportation of refined petroleum products, not seasonally adjusted"
PCU486910486910,"PPI industry data for Refined petroleum product pipeline transport., not seasonally adjusted"
PCU4869104869101,"PPI industry data for Refined petroleum product pipeline transport.-Pipeline transportation of refined petroleum products, not seasonally adjusted"
PCU486910486910P,"PPI industry data for Refined petroleum product pipeline transport.-Primary services, not seasonally adjusted"
PCU488---488---,"PPI industry sub-sector data for Transportation support activities, not seasonally adjusted"
PCU48811-48811-,"PPI industry data for Airport operations, not seasonally adjusted"
PCU488119488119,"PPI industry data for Other airport operations, not seasonally adjusted"
PCU4881194881195,"PPI industry data for Other airport operations-Aeronautical services, not seasonally adjusted"
PCU488119488119501,"PPI industry data for Other airport operations-Landing fees, not seasonally adjusted"
PCU488119488119502,"PPI industry data for Other airport operations-Terminal rental, not seasonally adjusted"
PCU488119488119503,"PPI industry data for Other airport operations-Other aeronautical services, not seasonally adjusted"
PCU4881194881196,"PPI industry data for Other airport operations-Non-aeronautical services, not seasonally adjusted"
PCU488119488119601,"PPI industry data for Other airport operations-Airport parking, not seasonally adjusted"
PCU488119488119602,"PPI industry data for Other airport operations-Lease space for rental cars, not seasonally adjusted"
PCU488119488119603,"PPI industry data for Other airport operations-Lease space for concessions, not seasonally adjusted"
PCU488119488119604,"PPI industry data for Other airport operations-Other non-aeronautical services, not seasonally adjusted"
PCU488119488119P,"PPI industry data for Other airport operations-Primary services, not seasonally adjusted"
PCU4883--4883--,"PPI industry group data for Water transportation support activities, not seasonally adjusted"
PCU48831-48831-,"PPI industry data for Port and harbor operations, not seasonally adjusted"
PCU488310488310,"PPI industry data for Port and harbor operations, not seasonally adjusted"
PCU4883104883101,"PPI industry data for Port and harbor operations-Port and harbor services, not seasonally adjusted"
PCU488310488310P,"PPI industry data for Port and harbor operations-Primary services, not seasonally adjusted"
PCU488310488310SM,"PPI industry data for Port and harbor operations-Other receipts, not seasonally adjusted"
PCU48832-48832-,"PPI industry data for Marine cargo handling, not seasonally adjusted"
PCU488320488320,"PPI industry data for Marine cargo handling, not seasonally adjusted"
PCU4883204883208,"PPI industry data for Marine cargo handling-Movement of containers, not seasonally adjusted"
PCU4883204883209,"PPI industry data for Marine cargo handling-Other marine cargo handling, not seasonally adjusted"
PCU488320488320P,"PPI industry data for Marine cargo handling-Primary services, not seasonally adjusted"
PCU488320488320SM,"PPI industry data for Marine cargo handling-Other receipts, not seasonally adjusted"
PCU48833-48833-,"PPI industry data for Navigational services to shipping, not seasonally adjusted"
PCU488330488330,"PPI industry data for Navigational services to shipping, not seasonally adjusted"
PCU4883304883301,"PPI industry data for Navigational services to shipping-Navigational services to shipping and salvage, not seasonally adjusted"
PCU488330488330P,"PPI industry data for Navigational services to shipping-Primary services, not seasonally adjusted"
PCU4885--4885--,"PPI industry group data for Freight transportation arrangement, not seasonally adjusted"
PCU48851-48851-,"PPI industry data for Freight transportation arrangement, not seasonally adjusted"
PCU488510488510,"PPI industry data for Freight transportation arrangement, not seasonally adjusted"
PCU4885104885101,"PPI industry data for Freight transportation arrangement-Freight forwarding, not seasonally adjusted"
PCU4885104885102,"PPI industry data for Freight transportation arrangement-Arrangement of freight and cargo n.e.c., not seasonally adjusted"
PCU488510488510P,"PPI industry data for Freight transportation arrangement-Primary services, not seasonally adjusted"
PCU488510488510SM2,"PPI industry data for Freight transportation arrangement-Other receipts, not seasonally adjusted"
PCU491---491---,"PPI industry sub-sector data for U.S. Postal Service, not seasonally adjusted"
PCU4911--4911--,"PPI industry group data for U.S. Postal Service, not seasonally adjusted"
PCU49111-49111-,"PPI industry data for U.S. Postal Service, not seasonally adjusted"
PCU491110491110,"PPI industry data for U.S. Postal Service, not seasonally adjusted"
PCU4911104911107,"PPI industry data for U.S. Postal Service-Mailing services (market dominant services), not seasonally adjusted"
PCU49111049111071,"PPI industry data for U.S. Postal Service-First class mail, not seasonally adjusted"
PCU491110491110711,"PPI industry data for U.S. Postal Service-Retail letters, not seasonally adjusted"
PCU491110491110712,"PPI industry data for U.S. Postal Service-Commercial letters, not seasonally adjusted"
PCU491110491110713,"PPI industry data for U.S. Postal Service-Retail and commercial flats, not seasonally adjusted"
PCU491110491110714,"PPI industry data for U.S. Postal Service-Other first class mail and fees, not seasonally adjusted"
PCU49111049111072,"PPI industry data for U.S. Postal Service-Periodicals mail, not seasonally adjusted"
PCU491110491110721,"PPI industry data for U.S. Postal Service-Outside county, not seasonally adjusted"
PCU491110491110722,"PPI industry data for U.S. Postal Service-Other periodicals mail and fees, not seasonally adjusted"
PCU49111049111073,"PPI industry data for U.S. Postal Service-Standard class mail, not seasonally adjusted"
PCU491110491110731,"PPI industry data for U.S. Postal Service-High density and saturation flats and parcels, not seasonally adjusted"
PCU491110491110732,"PPI industry data for U.S. Postal Service-Carrier route basic mail, not seasonally adjusted"
PCU491110491110733,"PPI industry data for U.S. Postal Service-Bulk letters, not seasonally adjusted"
PCU491110491110734,"PPI industry data for U.S. Postal Service-Bulk flats, not seasonally adjusted"
PCU491110491110735,"PPI industry data for U.S. Postal Service-Other standard mail and fees, not seasonally adjusted"
PCU49111049111074,"PPI industry data for U.S. Postal Service-Package services mail, not seasonally adjusted"
PCU49111049111075,"PPI industry data for U.S. Postal Service-Special services and fees, not seasonally adjusted"
PCU4911104911108,"PPI industry data for U.S. Postal Service-Shipping services (competitive services), not seasonally adjusted"
PCU49111049111081,"PPI industry data for U.S. Postal Service-Domestic priority mail, not seasonally adjusted"
PCU49111049111082,"PPI industry data for U.S. Postal Service-Other shipping services and shipping special services & fees, not seasonally adjusted"
PCU491110491110P,"PPI industry data for U.S. Postal Service-Primary services, not seasonally adjusted"
PCU492---492---,"PPI industry sub-sector data for Couriers and messengers, not seasonally adjusted"
PCU4921--4921--,"PPI industry group data for Couriers and express delivery services, not seasonally adjusted"
PCU49211-49211-,"PPI industry data for Couriers and express delivery services, not seasonally adjusted"
PCU492110492110,"PPI industry data for Couriers and express delivery services, not seasonally adjusted"
PCU4921104921101,"PPI industry data for Couriers and express delivery services-Standard courier services, not seasonally adjusted"
PCU4921104921102,"PPI industry data for Couriers and express delivery services-Expedited courier services, not seasonally adjusted"
PCU492110492110201,"PPI industry data for Couriers and express delivery services-Domestic expedited courier services, not seasonally adjusted"
PCU492110492110202,"PPI industry data for Couriers and express delivery services-International expedited courier services, not seasonally adjusted"
PCU492110492110P,"PPI industry data for Couriers and express delivery services-Primary services, not seasonally adjusted"
PCU4922--4922--,"PPI industry group data for Local messengers and local delivery, not seasonally adjusted"
PCU49221-49221-,"PPI industry data for Local messengers and local delivery, not seasonally adjusted"
PCU492210492210,"PPI industry data for Local messengers and local delivery, not seasonally adjusted"
PCU4922104922101,"PPI industry data for Local messengers and local delivery-Local messengers and local delivery services, not seasonally adjusted"
PCU492210492210P,"PPI industry data for Local messengers and local delivery-Primary services, not seasonally adjusted"
PCU493---493---,"PPI industry sub-sector data for Warehousing and storage, not seasonally adjusted"
PCU4931--4931--,"PPI industry group data for Warehousing and storage, not seasonally adjusted"
PCU49311-49311-,"PPI industry data for General warehousing and storage, not seasonally adjusted"
PCU493110493110,"PPI industry data for General warehousing and storage, not seasonally adjusted"
PCU4931104931101,"PPI industry data for General warehousing and storage-General warehousing and storage services, not seasonally adjusted"
PCU493110493110P,"PPI industry data for General warehousing and storage-Primary services, not seasonally adjusted"
PCU49312-49312-,"PPI industry data for Refrigerated warehousing and storage, not seasonally adjusted"
PCU493120493120,"PPI industry data for Refrigerated warehousing and storage, not seasonally adjusted"
PCU4931204931202,"PPI industry data for Refrigerated warehousing and storage-Warehousing and storage of refrigerated goods, not seasonally adjusted"
PCU493120493120P,"PPI industry data for Refrigerated warehousing and storage-Primary services, not seasonally adjusted"
PCU49313-49313-,"PPI industry data for Farm product warehousing and storage, not seasonally adjusted"
PCU493130493130,"PPI industry data for Farm product warehousing and storage, not seasonally adjusted"
PCU4931304931301,"PPI industry data for Farm product warehousing and storage-Farm product warehousing and storage services, not seasonally adjusted"
PCU493130493130P,"PPI industry data for Farm product warehousing and storage-Primary services, not seasonally adjusted"
PCU513---513---,"PPI industry sub-sector data for Publishing industries, not seasonally adjusted"
PCU5131--5131--,"PPI industry group data for Newspaper, book, and directory publishers, not seasonally adjusted"
PCU51311-51311-,"PPI industry data for Newspaper publishers, not seasonally adjusted"
PCU513110513110,"PPI industry data for Newspaper publishers, not seasonally adjusted"
PCU5131105131101,"PPI industry data for Newspaper publishers-Newspaper publishing, not seasonally adjusted"
PCU51311051311011,"PPI industry data for Newspaper publishers-Newspaper publishing from print publishers, not seasonally adjusted"
PCU513110513110111,"PPI industry data for Newspaper publishers-Newspaper advertising sales, not seasonally adjusted"
PCU5131105131101111,"PPI industry data for Newspaper publishers-Newspaper advertising sales,  print only, not seasonally adjusted"
PCU5131105131101112,"PPI industry data for Newspaper publishers-Newspaper advertising sales, digital only and print and digital bundled, not seasonally adjusted"
PCU513110513110112,"PPI industry data for Newspaper publishers-Newspaper subscription and single copy sales, not seasonally adjusted"
PCU5131105131101121,"PPI industry data for Newspaper publishers-Newspaper subscriptions, print only, not seasonally adjusted"
PCU5131105131101122,"PPI industry data for Newspaper publishers-Newspaper subscriptions, online only and print and online bundled, not seasonally adjusted"
PCU513110513110P,"PPI industry data for Newspaper publishers-Primary services, not seasonally adjusted"
PCU51312-51312-,"PPI industry data for Periodical publishers, not seasonally adjusted"
PCU513120513120,"PPI industry data for Periodical publishers, not seasonally adjusted"
PCU5131205131201,"PPI industry data for Periodical publishers-Periodical publishing, not seasonally adjusted"
PCU51312051312011,"PPI industry data for Periodical publishers-Periodical publishing from print publishers, not seasonally adjusted"
PCU513120513120111,"PPI industry data for Periodical publishers-Periodicals, advertising sales, not seasonally adjusted"
PCU5131205131201111,"PPI industry data for Periodical publishers-Specialized business and professional periodicals, advertising sales, not seasonally adjusted"
PCU5131205131201112,"PPI industry data for Periodical publishers-General and consumer periodicals, advertising sales, not seasonally adjusted"
PCU513120513120112,"PPI industry data for Periodical publishers-Periodicals, subscriptions and single copy sales, not seasonally adjusted"
PCU5131205131201121,"PPI industry data for Periodical publishers-Specialized business and professional periodicals, subscriptions and single copy sales, not seasonally adjusted"
PCU5131205131201122,"PPI industry data for Periodical publishers-General and consumer periodicals, subscriptions and single copy sales, not seasonally adjusted"
PCU513120513120M,"PPI industry data for Periodical publishers-Miscellaneous receipts, not seasonally adjusted"
PCU513120513120P,"PPI industry data for Periodical publishers-Primary services, not seasonally adjusted"
PCU513120513120SM,"PPI industry data for Periodical publishers-Other receipts, not seasonally adjusted"
PCU51313-51313-,"PPI industry data for Book publishers, not seasonally adjusted"
PCU513130513130,"PPI industry data for Book publishers, not seasonally adjusted"
PCU5131305131301,"PPI industry data for Book publishers-Book publishing from print publishers, not seasonally adjusted"
PCU513130513130101,"PPI industry data for Book publishers-Print book publishing, not seasonally adjusted"
PCU5131305131301011,"PPI industry data for Book publishers-General adult and juvenile book publishing, not seasonally adjusted"
PCU51313051313010111,"PPI industry data for Book publishers-General adult book publishing, not seasonally adjusted"
PCU51313051313010112,"PPI industry data for Book publishers-Juvenile book publishing, not seasonally adjusted"
PCU5131305131301012,"PPI industry data for Book publishers-Textbook publishing, including teachers' editions and workbooks, not seasonally adjusted"
PCU51313051313010121,"PPI industry data for Book publishers-College textbook publishing, not seasonally adjusted"
PCU51313051313010122,"PPI industry data for Book publishers-Elementary and high school textbook publishing, not seasonally adjusted"
PCU5131305131301013,"PPI industry data for Book publishers-Technical, scientific, and professional book publishing, not seasonally adjusted"
PCU5131305131301014,"PPI industry data for Book publishers-General reference book publishing, not seasonally adjusted"
PCU5131305131301015,"PPI industry data for Book publishers-Religious book publishing, not seasonally adjusted"
PCU513130513130M,"PPI industry data for Book publishers-Miscellaneous receipts, not seasonally adjusted"
PCU513130513130MM,"PPI industry data for Book publishers-Miscellaneous receipts, not seasonally adjusted"
PCU513130513130P,"PPI industry data for Book publishers-Primary services, not seasonally adjusted"
PCU513130513130SM,"PPI industry data for Book publishers-Other receipts, not seasonally adjusted"
PCU51314-51314-,"PPI industry data for Directory and mailing list publishers, not seasonally adjusted"
PCU513140513140,"PPI industry data for Directory and mailing list publishers, not seasonally adjusted"
PCU5131405131401,"PPI industry data for Directory and mailing list publishers-Directory and mailing list publishing, not seasonally adjusted"
PCU51314051314011,"PPI industry data for Directory and mailing list publishers-Directory and mailing list publishing from print publishers, not seasonally adjusted"
PCU513140513140111,"PPI industry data for Directory and mailing list publishers-Directory and mailing list publishing from print - ad sales incl. phone directory listings, not seasonally adjusted"
PCU513140513140112,"PPI industry data for Directory and mailing list publishers-Directory and mailing list publishing from print - subscription, content, and licensing sales, not seasonally adjusted"
PCU51314051314012,"PPI industry data for Directory and mailing list publishers-Directory and mailing list publishing from Internet publishers, not seasonally adjusted"
PCU513140513140P,"PPI industry data for Directory and mailing list publishers-Primary services, not seasonally adjusted"
PCU513140513140SM,"PPI industry data for Directory and mailing list publishers-Other receipts, not seasonally adjusted"
PCU5132--5132--,"PPI industry group data for Software publishers, not seasonally adjusted"
PCU51321-51321-,"PPI industry data for Software publishers, not seasonally adjusted"
PCU513210513210,"PPI industry data for Software publishers, not seasonally adjusted"
PCU5132105132105,"PPI industry data for Software publishers-Software publishing, except games, not seasonally adjusted"
PCU513210513210505,"PPI industry data for Software publishers-System & application software publishing, excluding maintenance, tech support & games, not seasonally adjusted"
PCU51321051321050501,"PPI industry data for Software publishers-System software publishing, not seasonally adjusted"
PCU51321051321050502,"PPI industry data for Software publishers-Application software publishing, not seasonally adjusted"
PCU513210513210505021,"PPI industry data for Software publishers-Desktop and portable device application software publishing, not seasonally adjusted"
PCU513210513210505022,"PPI industry data for Software publishers-Other application software publishing, not seasonally adjusted"
PCU513210513210506,"PPI industry data for Software publishers-Software maintenance, technical support, and other services related to software publishing, not seasonally adjusted"
PCU5132105132107,"PPI industry data for Software publishers-Game software publishing, not seasonally adjusted"
PCU513210513210P,"PPI industry data for Software publishers-Primary services, not seasonally adjusted"
PCU513210513210SM,"PPI industry data for Software publishers-Other receipts, not seasonally adjusted"
PCU516---516---,"PPI industry sub-sector data for Broadcasting, except Internet, not seasonally adjusted"
PCU5161--5161--,"PPI industry group data for Radio and television broadcasting, not seasonally adjusted"
PCU51611-51611-,"PPI industry data for Radio broadcasting, not seasonally adjusted"
PCU516110516110,"PPI industry data for Radio broadcasting stations, not seasonally adjusted"
PCU5161105161101,"PPI industry data for Radio broadcasting stations-Radio station services, not seasonally adjusted"
PCU516110516110101,"PPI industry data for Radio broadcasting stations-Radio station advertising sales, not seasonally adjusted"
PCU51611051611010101,"PPI industry data for Radio broadcasting stations-Radio station advertising sales, local, not seasonally adjusted"
PCU51611051611010102,"PPI industry data for Radio broadcasting stations-Radio station advertising sales, national and regional, not seasonally adjusted"
PCU516110516110102,"PPI industry data for Radio broadcasting stations-Other radio station services, not seasonally adjusted"
PCU516110516110P,"PPI industry data for Radio broadcasting stations-Primary services, not seasonally adjusted"
PCU516110516110SM,"PPI industry data for Radio broadcasting stations-Other receipts, not seasonally adjusted"
PCU51612-51612-,"PPI industry data for Television broadcasting, not seasonally adjusted"
PCU516120516120,"PPI industry data for Television broadcasting stations, not seasonally adjusted"
PCU5161205161203,"PPI industry data for Television broadcasting stations-Television station advertising sales, not seasonally adjusted"
PCU5161205161204,"PPI industry data for Television broadcasting stations-Other television station broadcasting services, not seasonally adjusted"
PCU516120516120P,"PPI industry data for Television broadcasting stations-Primary services, not seasonally adjusted"
PCU516120516120SM,"PPI industry data for Television broadcasting stations-Other receipts, not seasonally adjusted"
PCU5162--5162--,"PPI industry group data for Cable and other subscription programming, not seasonally adjusted"
PCU51621-51621-,"PPI industry data for Cable and other subscription programming, not seasonally adjusted"
PCU516210516210,"PPI industry data for Media streaming dist svcs, social networks, and other media networks and content providers, not seasonally adjusted"
PCU5162105162101,"PPI industry data for Media streaming dist svcs, social networks, and other media networks and content providers-Cable networks, not seasonally adjusted"
PCU51621051621011,"PPI industry data for Media streaming dist svcs, social networks, and other media networks and content providers-Cable network advertising services, not seasonally adjusted"
PCU51621051621012,"PPI industry data for Media streaming dist svcs, social networks, and other media networks and content providers-Cable network programming services, not seasonally adjusted"
PCU5162105162103,"PPI industry data for Media streaming dist svcs, social networks, and other media networks and content providers-Radio network and national syndication services, not seasonally adjusted"
PCU516210516210P,"PPI industry data for Media streaming dist svcs, social networks, and other media networks and content providers-Primary services, not seasonally adjusted"
PCU517---517---,"PPI industry sub-sector data for Telecommunications, not seasonally adjusted"
PCU5173--5173--,"PPI industry group data for Wired and wireless telecommunications carriers, not seasonally adjusted"
PCU51731-51731-,"PPI industry data for Wired and wireless telecommunications carriers, not seasonally adjusted"
PCU517311517311,"PPI industry data for Wired telecommunications carriers, not seasonally adjusted"
PCU5173115173111,"PPI industry data for Wired telecommunications carriers-Local telephone service, except private lines, not seasonally adjusted"
PCU517311517311111,"PPI industry data for Wired telecommunications carriers-Residence local telephone service, not seasonally adjusted"
PCU517311517311112,"PPI industry data for Wired telecommunications carriers-Business  and other local telephone service, not seasonally adjusted"
PCU5173115173112,"PPI industry data for Wired telecommunications carriers-Public switched toll service, not seasonally adjusted"
PCU51731151731121,"PPI industry data for Wired telecommunications carriers-Residence switched toll service, not seasonally adjusted"
PCU51731151731122,"PPI industry data for Wired telecommunications carriers-Business switched toll and other toll service, not seasonally adjusted"
PCU5173115173113,"PPI industry data for Wired telecommunications carriers-Private line telephone service, not seasonally adjusted"
PCU5173115173114,"PPI industry data for Wired telecommunications carriers-All-distance telephone service, not seasonally adjusted"
PCU517311517311401,"PPI industry data for Wired telecommunications carriers-Residential all-distance telephone service, not seasonally adjusted"
PCU517311517311402,"PPI industry data for Wired telecommunications carriers-Business all-distance telephone service, not seasonally adjusted"
PCU5173115173115,"PPI industry data for Wired telecommunications carriers-Video programming distribution, not seasonally adjusted"
PCU517311517311501,"PPI industry data for Wired telecommunications carriers-Video programming subscriber services, not seasonally adjusted"
PCU517311517311502,"PPI industry data for Wired telecommunications carriers-Advertising services, not seasonally adjusted"
PCU5173115173116,"PPI industry data for Wired telecommunications carriers-Internet access services, not seasonally adjusted"
PCU517311517311601,"PPI industry data for Wired telecommunications carriers-Residential Internet access services, not seasonally adjusted"
PCU517311517311602,"PPI industry data for Wired telecommunications carriers-Business Internet access services, not seasonally adjusted"
PCU5173115173117,"PPI industry data for Wired telecommunications carriers-Bundled access services, not seasonally adjusted"
PCU5173115173119,"PPI industry data for Wired telecommunications carriers-Other wired telecommunications services, not seasonally adjusted"
PCU517311517311P,"PPI industry data for Wired telecommunications carriers-Primary products, not seasonally adjusted"
PCU517312517312,"PPI industry data for Wireless telecommunications carriers, not seasonally adjusted"
PCU5173125173121,"PPI industry data for Wireless telecommunications carriers-Wireless telecommunications services, not seasonally adjusted"
PCU517312517312P,"PPI industry data for Wireless telecommunications carriers-Primary services, not seasonally adjusted"
PCU5182--5182--,"PPI industry group data for Data processing and related services, not seasonally adjusted"
PCU51821-51821-,"PPI industry data for Data processing and related services, not seasonally adjusted"
PCU518210518210,"PPI industry data for Data processing, hosting and related services, not seasonally adjusted"
PCU5182105182101,"PPI industry data for Data processing, hosting and related services-Business process management services, not seasonally adjusted"
PCU5182105182104,"PPI industry data for Data processing, hosting and related services-Data management, information transformation, and related services, not seasonally adjusted"
PCU5182105182105,"PPI industry data for Data processing, hosting and related services-Hosting, ASP, and other IT infrastructure provisioning services, not seasonally adjusted"
PCU518210518210P,"PPI industry data for Data processing, hosting and related services-Primary services, not seasonally adjusted"
PCU518210518210SM,"PPI industry data for Data processing, hosting and related services-Other receipts, not seasonally adjusted"
PCU5221--5221--,"PPI industry group data for Depository credit intermediation, not seasonally adjusted"
PCU52211-52211-,"PPI industry data for Commercial banking, not seasonally adjusted"
PCU522110522110,"PPI industry data for Commercial banking, not seasonally adjusted"
PCU5221105221101,"PPI industry data for Commercial banking-Loan services, not seasonally adjusted"
PCU522110522110101,"PPI industry data for Commercial banking-Residential real estate loans, except home equity, not seasonally adjusted"
PCU522110522110102,"PPI industry data for Commercial banking-Nonresidential real estate loans, not seasonally adjusted"
PCU522110522110103,"PPI industry data for Commercial banking-Home equity loans, not seasonally adjusted"
PCU522110522110105,"PPI industry data for Commercial banking-Commercial, industrial, and agricultural loans, except real estate, not seasonally adjusted"
PCU522110522110106,"PPI industry data for Commercial banking-New and used auto and truck loans, not seasonally adjusted"
PCU522110522110107,"PPI industry data for Commercial banking-Credit cards, overdraft credit, and related plans, not seasonally adjusted"
PCU522110522110108,"PPI industry data for Commercial banking-Other loan services, not seasonally adjusted"
PCU5221105221102,"PPI industry data for Commercial banking-Deposit services, not seasonally adjusted"
PCU522110522110201,"PPI industry data for Commercial banking-Demand deposits, not seasonally adjusted"
PCU522110522110202,"PPI industry data for Commercial banking-Time and other deposits, not seasonally adjusted"
PCU5221105221103,"PPI industry data for Commercial banking-Trust services, not seasonally adjusted"
PCU5221105221104,"PPI industry data for Commercial banking-Other banking services, not seasonally adjusted"
PCU522110522110P,"PPI industry data for Commercial banking-Primary services, not seasonally adjusted"
PCU52218-52218-,"PPI industry data for Savings institutions, not seasonally adjusted"
PCU522180522180,"PPI industry data for Savings institutions and other depository credit intermediation, not seasonally adjusted"
PCU5221805221801,"PPI industry data for Savings institutions and other depository credit intermediation-Loan services, not seasonally adjusted"
